taxid,parent,taxonomic_rank,scientific_name
64534,7997,species,Ictalurus pricei
884352,52174,species,Platysaurus cf. intermedius
2728970,374064,genus,Dryaderces
9705,3072905,family,Odobenidae
2491335,374063,genus,Atlantihyla
681256,8370,species,Litoria modica
526164,507701,species,Nymphargus bejaranoi
109392,43599,species,Liolaemus albiceps
529696,529695,species,Furina diadema
9962,9961,species,Kobus ellipsiprymnus
8158,8157,genus,Caranx
2041065,2023954,species,Boana picturata
2482809,503141,genus,Paralithoxus
1338816,2643425,species,Petropedetes sp. MVZ 234827
1260082,1260075,species,Phymaturus sp. 15 MM-2012
113099,113098,genus,Phoeniculus
10175,10173,species,Cryptomys hottentotus
2646091,58068,no rank,unclassified Hipposideros
56293,8899,genus,Nyctanassa
163113,1489845,family,Phycidae
52121,30451,genus,Calonectris
124749,124748,species,Harpiocephalus harpia
191618,39588,species,Hyperolius ocellatus
27666,9431,genus,Lasionycteris
2743731,2743726,subfamily,Pogonichthyinae
8920,3073812,order,Ciconiiformes
55040,55039,species,Urocyon cinereoargenteus
269749,1333722,species,Petracola ventrimaculatus
699830,192736,species,Scinax oreites
336080,8370,species,Litoria coplandi
57316,8518,species,Sceloporus jalapae
409032,263450,species,Lophostoma carrikeri
53273,337664,subfamily,Rhizomyinae
8354,262014,species,Xenopus borealis
40143,337673,subfamily,Dendromurinae
219540,50384,species,Ameiurus brunneus
9215,9214,family,Phoenicopteridae
1329756,152498,species,Osteocephalus leoniae
27664,9431,genus,Idionycteris
9763,9762,genus,Eschrichtius
449221,228649,species,Craugastor sandersoni
8277,1489869,order,Beryciformes
1150225,1150224,species,Duopalatinus peruanus
1868481,9475,genus,Carlito
75331,2743715,genus,Abbottina
9948,9895,subfamily,Antilopinae
327965,745261,species,Phrynobatrachus natalensis
449219,228650,species,Eleutherodactylus sp. UPRRP6361
681264,8370,species,Litoria pronimia
34888,34887,species,Phocarctos hookeri
9773,9772,species,Megaptera novaeangliae
691795,691794,species,Ethmidium maculatum
1170584,374069,species,Dendropsophus frosti
325554,121175,species,Rana sauteri
694305,143461,species,Phrynobatrachus bullans
246423,109961,species,Limnonectes larvaepartus
613120,797091,species,Limnonectes bannaensis
38295,30767,genus,Brachyhypopomus
711340,711338,species,Tetracheilostoma carlae
81373,81372,species,Lophotus capellei
311778,160964,genus,Kurixalus
1088058,9859,species,Cervus albirostris
248961,490056,species,Hyloxalus sauli
152497,51961,species,Phyllobates aurotaenia
30409,466585,genus,Lagopus
9753,9750,genus,Physeter
444154,115681,species,Phapitreron amethystinus
1150202,337631,species,Brachyplatystoma platynemum
324334,1527435,species,Hynobius abei
179245,43642,species,Tropidurus callathelys
650991,228650,no rank,Eleutherodactylus auriculatus complex
448905,449102,species,Pristimantis suetus
279985,2023954,species,Boana albopunctata
2893512,68515,genus,Dasyscopelus
279995,2023954,species,Boana faber
59524,9948,genus,Antilope
123329,68515,genus,Krefftichthys
185596,13557,no rank,Hapalemur griseus JF2002
2743717,2743714,clade,Hemibarbus-Squalidus clade
318406,318405,species,Phasmahyla cochranae
448957,449102,species,Pristimantis zophus
409031,263450,species,Lophostoma brasiliense
337729,337726,tribe,Xerini
320342,9394,species,Tupaia gracilis
161878,507706,species,Ameerega rubriventris
448632,449102,species,Pristimantis dissimulatus
1489873,1489872,clade,Ophidiaria
44371,374063,genus,Smilisca
681255,8370,species,Litoria majikthise
75868,2068716,genus,Asarcornis
643474,39588,no rank,Hyperolius nasutus complex
424355,192736,species,Scinax boesemani
242384,258862,species,Mops pumilus
241450,98924,genus,Sinogastromyzon
448938,449102,species,Pristimantis vertebralis
52167,40249,species,Uromastyx acanthinura
147464,8817,species,Dinornis giganteus
335684,143461,species,Phrynobatrachus sandersoni
35659,13544,species,Geomys personatus
110107,797091,species,Limnonectes kuhlii
1367235,2646193,species,Kaloula sp. Palawan
170740,170739,species,Octodontomys gliroides
54056,54057,species,Stercorarius skua
120496,797091,species,Limnonectes fujianensis
10084,40142,genus,Cricetomys
681224,2777416,species,Ranoidea booroolongensis
711342,1334233,species,Trilepida macrolepis
48276,48275,genus,Aegotheles
384902,507706,species,Ameerega petersi
280003,374069,species,Dendropsophus nanus
103942,8703,species,Vipera ursinii
491134,2626156,species,Phrynopus sp. SBH-2008
160394,278171,genus,Barbatula
980598,980596,species,Gastrophrynoides immaculatus
75990,75989,species,Agalychnis annae
909834,2647786,species,Myleus sp. NM-2010
79697,8370,species,Litoria xanthomera
317369,95142,species,Nyctimystes foricula
337210,89671,species,Galagoides orinus
8911,8910,genus,Larus
715370,715360,genus,Sachatamia
9940,9935,species,Ovis aries
9767,9766,species,Balaenoptera acutorostrata
68448,160964,genus,Polypedates
318322,1926313,species,Dryophytes gratiosus
224717,365067,genus,Anchoa
30462,30458,family,Tytonidae
120502,862141,species,Quasipaa boulengeri
221718,187288,species,Mannophryne trinitatis
227231,225397,species,Himantopus mexicanus
228423,449102,species,Pristimantis pardalis
59768,8518,species,Sceloporus jarrovii
50400,50391,species,Charadrius semipalmatus
2927596,2920390,species,Phrynoderma hexadactylum
645714,8370,species,Litoria nigropunctata
125066,8982,genus,Oreophasis
10136,10135,genus,Hystrix
309840,9224,genus,Rhynchopsitta
28701,28700,species,Fratercula arctica
115676,8930,genus,Metriopelia
510925,503140,genus,Corumbataia
148094,148026,species,Mesophylla macconnelli
1604542,641818,species,Tachysurus tokiensis
251751,1926313,species,Dryophytes arenicolor
9125,9124,species,Gallirallus australis
332565,318408,species,Pleurodema marmoratum
71766,2743727,genus,Orthodon
8940,3073806,order,Cuculiformes
685776,9431,genus,Harpiola
1419107,1419121,genus,Boaedon
318360,318255,species,Aplastodiscus weygoldti
56295,3073800,family,Pteroclidae
571738,245753,species,Hemipsilichthys gobio
116118,52205,species,Phrynocephalus mystaceus
3363687,3363469,species,Pseudorhodeus tanago
280008,2023954,species,Boana semiguttata
54506,54505,species,Irediparra gallinacea
161857,161856,species,Anodonthyla montana
164005,164004,species,Hopliancistrus tricornis
1296996,46296,species,Dendrelaphis tristis
148041,148032,species,Vampyrodes caraccioli
97362,27592,genus,Pseudoryx
97363,97362,species,Pseudoryx nghetinhensis
8375,209661,genus,Lepidobatrachus
44372,44371,species,Smilisca phaeota
500384,1489844,family,Steindachneriidae
686571,495047,species,Lycothrissa crocodilus
71006,71005,species,Myrmecophaga tridactyla
226854,337729,genus,Atlantoxerus
118185,9219,family,Galbulidae
1302380,248943,species,Adenomera thomei
294374,143633,species,Platypelis tuberifera
1367234,2646193,species,Kaloula sp. East Luzon
326190,47563,species,Leptodactylus insularum
448825,449102,species,Pristimantis pirrensis
187017,59488,species,Murina leucogaster
258859,410368,species,Guibemantis tornieri
127599,7954,species,Danio dangila
181443,181442,species,Zenion japonicum
373079,1905811,species,Sarcohyla ameibothalame
8160,8157,genus,Seriola
146711,50908,species,Occidozyga martensii
3372818,2777416,species,Ranoidea australis
221693,55143,genus,Myomimus
3370983,3370982,species,Anteliomys chinensis
1162377,568926,species,Neoromicia zuluensis
200784,121178,species,Rana sp. AZR-2002
57433,9224,genus,Psittrichas
143458,143457,species,Conraua goliath
510926,510925,species,Corumbataia cuestae
1636536,9431,genus,Submyotodon
252291,1527435,species,Hynobius kimurae
885019,123248,species,Taaningichthys minimus
54358,54357,genus,Psophia
240219,240218,species,Hodomys alleni
39603,39601,species,Leptopelis argenteus
326589,47563,species,Leptodactylus vastus
311489,127010,species,Fejervarya orissaensis
336083,2777416,species,Ranoidea alboguttata
380998,380997,species,Steindachneridion scriptum
42555,304037,genus,Citharinus
613042,611792,genus,Niceforonia
681226,8370,species,Litoria burrowsi
27578,160964,genus,Rhacophorus
71756,67540,species,Gila pandora
448744,449102,species,Pristimantis luteolateralis
648977,510819,species,Kronichthys lacerta
448430,228648,species,Eleutherodactylus caribe
317375,317374,species,Phrynomedusa marginata
715368,715360,genus,Espadarana
1338818,2609358,species,Cophixalus sp. TNHC 54754
2743712,2743709,subfamily,Esominae
44374,1302552,genus,Lithodytes
85565,2743731,genus,Erimystax
54361,54360,species,Rallus longirostris
78875,78874,species,Liobagrus reinii
448587,449102,species,Pristimantis caprifer
337783,337782,species,Platysilurus malarmo
8550,8549,genus,Heloderma
332172,328527,species,Gnathopogon elongatus
9625,9608,genus,Vulpes
9633,9632,genus,Helarctos
327405,933990,species,Nipponocypris sieboldii
31155,8703,species,Vipera berus
57386,8936,family,Meropidae
384881,2631876,species,Colostethus sp. Nebulina
10022,10021,genus,Pedetes
60461,9224,genus,Agapornis
711055,7997,species,Ictalurus meridionalis
153641,153640,genus,Bucorvus
29090,10139,genus,Dolichotis
179263,43642,species,Tropidurus semitaeniatus
58322,2743728,genus,Leucaspius
50910,109961,species,Limnonectes grunniens
324342,1527435,species,Hynobius stejnegeri
2558200,3073811,order,Accipitriformes
107379,107378,species,Lymnocryptes minimus
929743,2023954,species,Boana melanopleura
116057,2777416,species,Ranoidea raniformis
317324,318255,species,Aplastodiscus albofrenatus
8517,8516,species,Iguana iguana
458581,365067,genus,Lycengraulis
91658,91657,species,Stenobrachius leucopsarus
448846,449102,species,Pristimantis pycnodermis
27672,2057181,species,Perimyotis subflavus
53663,30451,genus,Aphrodroma
13476,2743731,genus,Cyprinella
332922,224717,species,Anchoa delicatissima
59553,59549,genus,Redunca
226822,226820,species,Ratufa bicolor
1099820,120497,clade,Feirana
1150203,337631,species,Brachyplatystoma tigrinum
78584,9452,species,Lepilemur septentrionalis
273791,273790,species,Potamochoerus porcus
64107,31103,genus,Zeus
121169,109961,species,Limnonectes acanthi
294368,1527435,species,Hynobius nebulosus
228429,228649,species,Craugastor augusti
86972,9892,genus,Okapia
2953413,8930,genus,Pampusana
176508,490305,species,Makalata macrura
154824,7968,genus,Thoburnia
9709,3072905,family,Phocidae
317335,374085,species,Tlalocohyla loquax
122222,13556,species,Hapalemur aureus
176017,9224,genus,Brotogeris
57313,8518,species,Sceloporus bicanthalis
907740,9952,genus,Philantomba
623747,507706,species,Ameerega pepperi
9931,9928,species,Damaliscus pygargus
1077293,2026623,species,Loxopholis guianense
324343,1527435,species,Hynobius takedai
1223325,384923,species,Aromobates cannatellai
1590169,98924,genus,Pseudohomaloptera
187016,59488,species,Murina florium
384862,490056,species,Hyloxalus idiomelus
466552,9005,subfamily,Meleagridinae
197539,9722,family,Pontoporiidae
8790,8789,species,Dromaius novaehollandiae
318248,2621876,species,Adenomera sp. AMNH-A 166312
317329,374065,species,Hyloscirtus colymba
34872,9963,genus,Oreamnos
54060,54057,species,Stercorarius pomarinus
2631583,143637,no rank,unclassified Plethodontohyla
318328,2023954,species,Boana microderma
181542,43317,species,Myoprocta acouchy
318320,1926313,species,Dryophytes euphorbiaceus
1035786,2609362,species,Microhyla sp. MZB Amp 15291
39591,39588,species,Hyperolius viridiflavus
67542,2743730,genus,Hemitremia
345193,176017,species,Brotogeris chiriri
318410,613091,genus,Pseudopaludicola
356203,143457,species,Conraua robusta
2737268,374069,species,Dendropsophus timbeba
333691,143461,species,Phrynobatrachus krefftii
857697,2743711,genus,Microdevario
318314,318255,species,Aplastodiscus cavicola
1241823,1004470,species,Excidobates condor
8839,8835,species,Anas platyrhynchos
288522,262014,species,Xenopus wittei
648981,245747,species,Neoplecostomus yapo
341122,278171,genus,Triplophysa
115649,8930,genus,Geotrygon
153298,153294,species,Rhogeessa parvula
59694,8518,species,Sceloporus cautus
9655,3072906,family,Mustelidae
59531,9961,species,Kobus leche
54356,54355,species,Aramus guarauna
30384,2068721,genus,Aythya
30856,1489907,family,Nematistiidae
448748,449235,species,Oreobates madidi
179246,43642,species,Tropidurus cocorobensis
9230,3073812,order,Sphenisciformes
2633331,228649,no rank,unclassified Craugastor
448655,449102,species,Pristimantis fenestratus
59475,59445,genus,Pteronotus
249034,153296,species,Scotophilus leucogaster
33574,9205,family,Threskiornithidae
2613931,644109,genus,Duringlanis
1295387,449102,species,Pristimantis cf. vanadise CVULA 7184
30344,2777416,species,Ranoidea caerulea
167121,81830,species,Phymaturus punae
476284,476283,species,Porcula salvania
993431,152498,species,Osteocephalus festae
154819,154818,species,Minytrema melanops
123246,68515,genus,Lampadena
1274766,39588,species,Hyperolius jacobseni
306084,8392,species,Phyllomedusa tarsius
294372,289203,species,Cophyla phyllodactyla
39606,39605,species,Tachycnemis seychellensis
39097,9639,species,Ursus spelaeus
9770,9766,species,Balaenoptera physalus
92737,507706,species,Ameerega trivittata
258937,9434,species,Myotis elegans
175774,175773,species,Bagarius yarrelli
78866,9452,species,Lepilemur ruficaudatus
34892,34891,species,Neophocaena phocaenoides
30942,8252,suborder,Pleuronectoidei
1489878,1489875,order,Gobiiformes
234875,2743731,genus,Agosia
448490,228648,species,Eleutherodactylus schmidti
448757,228650,species,Eleutherodactylus martinicensis
192750,2023954,species,Boana raniceps
191477,61615,species,Pelobates fuscus
171524,2743724,genus,Coreius
148092,148091,species,Erophylla sezekorni
175833,57380,genus,Penelopides
342401,9452,species,Lepilemur ankaranensis
10170,10167,genus,Bathyergus
36713,503141,genus,Hypostomus
3363454,2743726,genus,Paranotropis
2720499,2023954,species,Boana rosenbergi
85590,43470,species,Dendrobates leucomelas
48744,48743,species,Hyperoodon ampullatus
55144,55143,genus,Dryomys
317924,2743728,genus,Pelecus
173245,1489907,family,Echeneidae
8394,1911155,species,Pithecopus rohdei
448860,449102,species,Pristimantis rhabdocnemus
449754,228649,species,Craugastor emcelae
648976,510819,species,Kronichthys heylandi
155040,59486,species,Natalus stramineus
357282,160394,species,Barbatula toni
588074,118206,species,Hydrosaurus amboinensis
7966,2743731,genus,Lythrurus
336075,8370,species,Litoria bicolor
126864,8910,genus,Gelochelidon
92049,8061,genus,Macruronus
321130,503140,genus,Pseudotocinclus
1277655,39588,species,Hyperolius quinquevittatus
448736,449102,species,Pristimantis lirellus
50914,109961,species,Limnonectes magnus
448670,449102,species,Pristimantis glandulosus
48089,48088,species,Romerolagus diazi
155035,59454,species,Kerivoula hardwickii
8854,2068716,genus,Cairina
467733,143461,species,Phrynobatrachus minutus
75871,75870,species,Callonetta leucophrys
375442,47563,species,Leptodactylus albilabris
54383,54382,species,Eurypyga helias
34886,34885,species,Eumetopias jubatus
503148,503147,species,Limatulichthys griseus
58055,3136022,family,Rhinolophidae
497913,2743716,genus,Pseudopungtungia
249016,461394,genus,Rhynchonycteris
9943,9935,species,Ovis dalli
143315,143309,species,Saurida undosquamis
501721,495040,species,Amazonsprattus scintilla
228436,228649,species,Craugastor mexicanus
1004435,490054,genus,Oophaga
61315,7968,genus,Hypentelium
332551,2116695,species,Microkayla iatamasi
51253,218469,genus,Notaden
59522,9948,genus,Antidorcas
444150,8930,genus,Turacoena
110941,2603868,species,Macronycteris commersonii
59693,8518,species,Sceloporus arenicolus
1489880,1489878,suborder,Eleotroidei
110072,110071,species,Hoplobatrachus rugulosus
110108,127010,species,Fejervarya limnocharis
681277,8370,species,Litoria wollastoni
1273187,318408,species,Pleurodema nebulosum
374086,374064,genus,Itapotihyla
984615,984614,species,Calyptophractus retusus
444145,115674,species,Macropygia amboinensis
508493,2641922,species,Stumpffia sp. 1 KCW-2008
248880,374064,genus,Trachycephalus
317368,95142,species,Nyctimystes cheesmani
35549,9223,family,Cacatuidae
39567,2743746,genus,Opsariichthys
9504,376918,genus,Aotus
463604,2545484,species,Minervarya mudduraja
322503,143461,species,Phrynobatrachus fraterculus
681259,8370,species,Litoria nyakalensis
448692,611779,species,Diasporus hylaeformis
48867,35737,genus,Jaculus
432420,2743739,genus,Paedocypris
745269,143461,species,Phrynobatrachus aff. gutturosus 2 BMZ-2010
432408,2743711,genus,Danionella
